,speech_date,gb_date,fomc_date,branch,speaker,y_actual,y_speech_implied
2184,18/03/2010,10/03/2010,16/03/2010,FOMC,Tarullo,-0.781352459,-0.5685272
2185,20/03/2010,10/03/2010,16/03/2010,FOMC,Bernanke,-0.781352459,-0.46699238
2186,22/03/2010,10/03/2010,16/03/2010,ATL,lockhart,-0.781352459,-0.4982816
2187,23/03/2010,10/03/2010,16/03/2010,PHI,plosser,-0.781352459,-0.49486148
2188,23/03/2010,10/03/2010,16/03/2010,SF,yellen,-0.781352459,-0.5045011
2189,24/03/2010,10/03/2010,16/03/2010,FOMC,Kohn,-0.781352459,-0.42361778
2190,25/03/2010,10/03/2010,16/03/2010,CLE,Pianalto,-0.781352459,-0.47428071
2191,26/03/2010,10/03/2010,16/03/2010,FOMC,Tarullo,-0.781352459,-0.5322217
2192,26/03/2010,10/03/2010,16/03/2010,FOMC,Warsh,-0.781352459,-0.5020736
2193,30/03/2010,10/03/2010,16/03/2010,CHI,pdf,-0.781352459,-0.44391036
2194,30/03/2010,10/03/2010,16/03/2010,DAL,fisher,-0.781352459,-0.47312874
2195,31/03/2010,10/03/2010,16/03/2010,ATL,lockhart,-0.781352459,-0.4549876
2196,31/03/2010,10/03/2010,16/03/2010,FOMC,Duke,-0.781352459,-0.4456042
2197,01/04/2010,10/03/2010,16/03/2010,NY,dud,-0.781352459,-0.44143212
2198,06/04/2010,10/03/2010,16/03/2010,FOMC,Bernanke,-0.781352459,-0.45507282
2199,06/04/2010,10/03/2010,16/03/2010,MIN,kocherlakota,-0.781352459,-0.46564993
2200,07/04/2010,10/03/2010,16/03/2010,NY,dud,-0.781352459,-0.40809572
2201,07/04/2010,10/03/2010,16/03/2010,KC,hoenig,-0.781352459,-0.51041615
2202,08/04/2010,10/03/2010,16/03/2010,FOMC,Bernanke,-0.781352459,-0.4751784
2203,08/04/2010,10/03/2010,16/03/2010,FOMC,Kohn,-0.781352459,-0.48268455
2204,08/04/2010,10/03/2010,16/03/2010,FOMC,Duke,-0.781352459,-0.45852834
2205,08/04/2010,10/03/2010,16/03/2010,MIN,kocherlakota,-0.781352459,-0.4634872
2206,08/04/2010,10/03/2010,16/03/2010,FOMC,Tarullo,-0.781352459,-0.4462272
2207,13/04/2010,10/03/2010,16/03/2010,RIC,lacker,-0.781352459,-0.485121
2208,13/04/2010,10/03/2010,16/03/2010,FOMC,Bernanke,-0.781352459,-0.44773322
2209,13/04/2010,10/03/2010,16/03/2010,FOMC,Tarullo,-0.781352459,-0.5278722
2210,14/04/2010,10/03/2010,16/03/2010,DAL,fisher,-0.781352459,-0.5115092
2211,14/04/2010,10/03/2010,16/03/2010,CLE,Pianalto,-0.781352459,-0.4425161
2212,14/04/2010,10/03/2010,16/03/2010,NY,dud,-0.781352459,-0.50289834
2213,15/04/2010,10/03/2010,16/03/2010,SF,yellen,-0.781352459,-0.45031208
2214,15/04/2010,10/03/2010,16/03/2010,ATL,lockhart,-0.781352459,-0.4530862
2215,19/04/2010,10/03/2010,16/03/2010,FOMC,Duke,-0.781352459,-0.42985433
2216,21/04/2010,21/04/2010,28/04/2010,FOMC,Bernanke,-0.681352459,-0.7299776
2217,27/04/2010,21/04/2010,28/04/2010,FOMC,Bernanke,-0.681352459,-0.67332447
2218,01/05/2010,21/04/2010,28/04/2010,FOMC,Duke,-0.681352459,-0.4934463
2219,06/05/2010,21/04/2010,28/04/2010,FOMC,Bernanke,-0.681352459,-0.76265895
2220,06/05/2010,21/04/2010,28/04/2010,RIC,lacker,-0.681352459,-0.646747
2221,06/05/2010,21/04/2010,28/04/2010,KC,hoenig,-0.681352459,-0.6909385
2222,07/05/2010,21/04/2010,28/04/2010,PHI,plosser,-0.681352459,-0.69291747
2223,08/05/2010,21/04/2010,28/04/2010,FOMC,Bernanke,-0.681352459,-0.68654954
2224,10/05/2010,21/04/2010,28/04/2010,MIN,kocherlakota,-0.681352459,-0.9080864
2225,11/05/2010,21/04/2010,28/04/2010,FOMC,Kohn,-0.681352459,-0.67841685
2226,11/05/2010,21/04/2010,28/04/2010,RIC,lacker,-0.681352459,-0.61965907
2227,13/05/2010,21/04/2010,28/04/2010,MIN,kocherlakota,-0.681352459,-0.72355384
2228,13/05/2010,21/04/2010,28/04/2010,FOMC,Kohn,-0.681352459,-0.71958315
2229,14/05/2010,21/04/2010,28/04/2010,CHI,pdf,-0.681352459,-0.68070334
2230,16/05/2010,21/04/2010,28/04/2010,MIN,kocherlakota,-0.681352459,-0.7033999
2231,18/05/2010,21/04/2010,28/04/2010,CLE,Pianalto,-0.681352459,-0.6890397
2232,21/05/2010,21/04/2010,28/04/2010,NY,dud,-0.681352459,-0.69678736
2233,23/05/2010,21/04/2010,28/04/2010,CLE,Pianalto,-0.681352459,-0.64707124
2234,25/05/2010,21/04/2010,28/04/2010,STL,bullard,-0.681352459,-0.7196305
2235,25/05/2010,21/04/2010,28/04/2010,FOMC,Bernanke,-0.681352459,-0.9191591
2236,26/05/2010,21/04/2010,28/04/2010,RIC,lacker,-0.681352459,-0.6886678
2237,30/05/2010,21/04/2010,28/04/2010,FOMC,Bernanke,-0.681352459,-0.7133225
2238,01/06/2010,21/04/2010,28/04/2010,CHI,pdf,-0.681352459,-0.7221207
2239,03/06/2010,21/04/2010,28/04/2010,DAL,fisher,-0.681352459,-0.6375919
2240,03/06/2010,21/04/2010,28/04/2010,CHI,,-0.681352459,-0.7272396
2241,03/06/2010,21/04/2010,28/04/2010,FOMC,Bernanke,-0.681352459,-0.7100154
2242,03/06/2010,21/04/2010,28/04/2010,KC,hoenig,-0.681352459,-0.68474054
2243,03/06/2010,21/04/2010,28/04/2010,ATL,lockhart,-0.681352459,-0.6727396
2244,04/06/2010,21/04/2010,28/04/2010,ATL,lockhart,-0.681352459,-0.66326886
2245,08/06/2010,21/04/2010,28/04/2010,CHI,pdf,-0.681352459,-0.66966134
2246,08/06/2010,21/04/2010,28/04/2010,FOMC,Duke,-0.681352459,-0.6247512
2247,09/06/2010,21/04/2010,28/04/2010,FOMC,Bernanke,-0.681352459,-0.7085434
2248,11/06/2010,21/04/2010,28/04/2010,MIN,kocherlakota,-0.681352459,-0.727507
2249,11/06/2010,21/04/2010,28/04/2010,PHI,plosser,-0.681352459,-0.7484112
2250,15/06/2010,21/04/2010,28/04/2010,STL,bullard,-0.681352459,-0.70766884
2251,16/06/2010,16/06/2010,23/06/2010,FOMC,Bernanke,-0.481352459,-0.779565
2252,16/06/2010,16/06/2010,23/06/2010,PHI,plosser,-0.481352459,-0.7414011
2253,28/06/2010,16/06/2010,23/06/2010,FOMC,Warsh,-0.481352459,-0.7130681
2254,30/06/2010,16/06/2010,23/06/2010,FOMC,Duke,-0.481352459,-0.6632855
2255,30/06/2010,16/06/2010,23/06/2010,ATL,lockhart,-0.481352459,-0.6811031
2256,07/07/2010,16/06/2010,23/06/2010,MIN,kocherlakota,-0.481352459,-0.96298516
2257,12/07/2010,16/06/2010,23/06/2010,RIC,lacker,-0.481352459,-0.7051624
2258,12/07/2010,16/06/2010,23/06/2010,FOMC,Bernanke,-0.481352459,-0.7167431
2259,12/07/2010,16/06/2010,23/06/2010,FOMC,Duke,-0.481352459,-0.6979718
2260,15/07/2010,16/06/2010,23/06/2010,RIC,lacker,-0.481352459,-0.6653597
2261,15/07/2010,16/06/2010,23/06/2010,FOMC,Duke,-0.481352459,-0.65979326
2262,22/07/2010,16/06/2010,23/06/2010,NY,dud,-0.481352459,-0.8250067
2263,29/07/2010,16/06/2010,23/06/2010,DAL,fisher,-0.481352459,-0.6244723
2264,02/08/2010,16/06/2010,23/06/2010,FOMC,Bernanke,-0.481352459,-0.696328
2265,13/08/2010,04/08/2010,10/08/2010,KC,hoenig,-0.281352459,-0.51591325
2266,17/08/2010,04/08/2010,10/08/2010,MIN,kocherlakota,-0.281352459,-0.52438617
2267,23/08/2010,04/08/2010,10/08/2010,KC,hoenig,-0.281352459,-0.5176296
2268,24/08/2010,04/08/2010,10/08/2010,CHI,pdf,-0.281352459,-0.46632797
2269,27/08/2010,04/08/2010,10/08/2010,FOMC,Duke,-0.281352459,-0.48140913
2270,01/09/2010,04/08/2010,10/08/2010,CHI,pdf,-0.281352459,-0.49007195
2271,01/09/2010,04/08/2010,10/08/2010,DAL,fisher,-0.281352459,-0.52184117
2272,01/09/2010,04/08/2010,10/08/2010,FOMC,Duke,-0.281352459,-0.49625546
2273,02/09/2010,04/08/2010,10/08/2010,BOS,rosengren,-0.281352459,-0.51312363
2274,02/09/2010,04/08/2010,10/08/2010,CLE,Pianalto,-0.281352459,-0.566005
2275,03/09/2010,04/08/2010,10/08/2010,CHI,pdf,-0.281352459,-0.50624734
2276,03/09/2010,04/08/2010,10/08/2010,ATL,lockhart,-0.281352459,-0.5286149
2277,08/09/2010,04/08/2010,10/08/2010,MIN,kocherlakota,-0.281352459,-0.5145552
2278,11/09/2010,04/08/2010,10/08/2010,CLE,Pianalto,-0.281352459,-0.44782454
2279,17/09/2010,15/09/2010,21/09/2010,FOMC,Tarullo,-0.681352459,-0.37242824
2280,23/09/2010,15/09/2010,21/09/2010,CHI,pdf,-0.681352459,-0.38925794
2281,24/09/2010,15/09/2010,21/09/2010,RIC,lacker,-0.681352459,-0.3877415
2282,24/09/2010,15/09/2010,21/09/2010,FOMC,Duke,-0.681352459,-0.35260546
2283,24/09/2010,15/09/2010,21/09/2010,PHI,plosser,-0.681352459,-0.3770412
2284,24/09/2010,15/09/2010,21/09/2010,FOMC,Bernanke,-0.681352459,-0.33295116
2285,28/09/2010,15/09/2010,21/09/2010,ATL,lockhart,-0.681352459,-0.3865047
2286,29/09/2010,15/09/2010,21/09/2010,MIN,kocherlakota,-0.681352459,-0.38632905
2287,29/09/2010,15/09/2010,21/09/2010,PHI,plosser,-0.681352459,-0.4113409
2288,29/09/2010,15/09/2010,21/09/2010,BOS,rosengren,-0.681352459,-0.4046606
2289,30/09/2010,15/09/2010,21/09/2010,KC,hoenig,-0.681352459,-0.3870696
2290,30/09/2010,15/09/2010,21/09/2010,FOMC,Bernanke,-0.681352459,-0.39584407
2291,30/09/2010,15/09/2010,21/09/2010,CLE,Pianalto,-0.681352459,-0.386609
2292,01/10/2010,15/09/2010,21/09/2010,CHI,pdf,-0.681352459,-0.3559283
2293,01/10/2010,15/09/2010,21/09/2010,DAL,fisher,-0.681352459,-0.40413144
2294,01/10/2010,15/09/2010,21/09/2010,NY,dud,-0.681352459,-0.32491988
2295,04/10/2010,15/09/2010,21/09/2010,FOMC,Bernanke,-0.681352459,-0.36566046
2296,07/10/2010,15/09/2010,21/09/2010,DAL,fisher,-0.681352459,-0.37603763
2297,10/10/2010,15/09/2010,21/09/2010,NY,dud,-0.681352459,-0.36136794
2298,10/10/2010,15/09/2010,21/09/2010,BOS,rosengren,-0.681352459,-0.3625137
2299,10/10/2010,15/09/2010,21/09/2010,KC,hoenig,-0.681352459,-0.3226804
2300,11/10/2010,15/09/2010,21/09/2010,FOMC,Yellen,-0.681352459,-0.3775048
2301,12/10/2010,15/09/2010,21/09/2010,KC,hoenig,-0.681352459,-0.39485827
2302,13/10/2010,15/09/2010,21/09/2010,RIC,lacker,-0.681352459,-0.39516416
2303,14/10/2010,15/09/2010,21/09/2010,MIN,kocherlakota,-0.681352459,-0.38277897
2304,15/10/2010,15/09/2010,21/09/2010,FOMC,Bernanke,-0.681352459,-0.38539317
2305,16/10/2010,15/09/2010,21/09/2010,BOS,rosengren,-0.681352459,-0.4665597
2306,16/10/2010,15/09/2010,21/09/2010,CHI,pdf,-0.681352459,-0.40102842
2307,18/10/2010,15/09/2010,21/09/2010,ATL,lockhart,-0.681352459,-0.36639127
2308,19/10/2010,15/09/2010,21/09/2010,CHI,pdf,-0.681352459,-0.32777357
2309,19/10/2010,15/09/2010,21/09/2010,NY,dud,-0.681352459,-0.3970223
2310,19/10/2010,15/09/2010,21/09/2010,MIN,kocherlakota,-0.681352459,-0.38047168
2311,19/10/2010,15/09/2010,21/09/2010,FOMC,Duke,-0.681352459,-0.3910702
2312,19/10/2010,15/09/2010,21/09/2010,FOMC,Bernanke,-0.681352459,-0.39056027
2313,19/10/2010,15/09/2010,21/09/2010,DAL,fisher,-0.681352459,-0.37969115
2314,20/10/2010,15/09/2010,21/09/2010,PHI,plosser,-0.681352459,-0.42569205
2315,25/10/2010,15/09/2010,21/09/2010,FOMC,Bernanke,-0.681352459,-0.37899464
2316,25/10/2010,15/09/2010,21/09/2010,NY,dud,-0.681352459,-0.4285304
2317,26/10/2010,15/09/2010,21/09/2010,NY,dud,-0.681352459,-0.42982644
2318,27/10/2010,27/10/2010,03/11/2010,NY,dud,-0.781352459,-0.558743
2319,05/11/2010,27/10/2010,03/11/2010,KC,hoenig,-0.781352459,-0.48026645
2320,08/11/2010,27/10/2010,03/11/2010,FOMC,Warsh,-0.781352459,-0.49909562
2321,08/11/2010,27/10/2010,03/11/2010,DAL,fisher,-0.781352459,-0.50770867
2322,11/11/2010,27/10/2010,03/11/2010,ATL,lockhart,-0.781352459,-0.4483237
2323,12/11/2010,27/10/2010,03/11/2010,FOMC,Raskin,-0.781352459,-0.48777026
2324,12/11/2010,27/10/2010,03/11/2010,FOMC,Tarullo,-0.781352459,-0.5476605
2325,14/11/2010,27/10/2010,03/11/2010,RIC,lacker,-0.781352459,-0.5154122
2326,16/11/2010,27/10/2010,03/11/2010,ATL,lockhart,-0.781352459,-0.5381422
2327,17/11/2010,27/10/2010,03/11/2010,BOS,rosengren,-0.781352459,-0.4946491
2328,18/11/2010,27/10/2010,03/11/2010,MIN,kocherlakota,-0.781352459,-0.4888022
2329,18/11/2010,27/10/2010,03/11/2010,CLE,Pianalto,-0.781352459,-0.46287268
2330,18/11/2010,27/10/2010,03/11/2010,PHI,plosser,-0.781352459,-0.49719018
2331,19/11/2010,27/10/2010,03/11/2010,FOMC,Bernanke,-0.781352459,-0.5306175
2332,19/11/2010,27/10/2010,03/11/2010,FOMC,Bernanke,-0.781352459,-0.4506998
2333,22/11/2010,27/10/2010,03/11/2010,MIN,kocherlakota,-0.781352459,-0.47554684
2334,30/11/2010,27/10/2010,03/11/2010,MIN,kocherlakota,-0.781352459,-0.4880221
2335,01/12/2010,27/10/2010,03/11/2010,FOMC,Yellen,-0.781352459,-0.47137454
2336,02/12/2010,27/10/2010,03/11/2010,FOMC,Duke,-0.781352459,-0.44084704
2337,02/12/2010,27/10/2010,03/11/2010,CLE,Pianalto,-0.781352459,-0.47166795
2338,02/12/2010,27/10/2010,03/11/2010,DAL,fisher,-0.781352459,-0.3760128
2339,02/12/2010,27/10/2010,03/11/2010,PHI,plosser,-0.781352459,-0.5273681
2340,06/12/2010,27/10/2010,03/11/2010,RIC,lacker,-0.781352459,-0.49753034
2341,05/01/2011,08/12/2010,14/12/2010,KC,hoenig,-0.781352459,-0.52314305
2342,07/01/2011,08/12/2010,14/12/2010,CHI,pdf,-0.781352459,-0.50277746
2343,07/01/2011,08/12/2010,14/12/2010,FOMC,Duke,-0.781352459,-0.51876783
2344,08/01/2011,08/12/2010,14/12/2010,FOMC,Yellen,-0.781352459,-0.5916445
2345,10/01/2011,08/12/2010,14/12/2010,ATL,lockhart,-0.781352459,-0.5405326
2346,11/01/2011,08/12/2010,14/12/2010,PHI,plosser,-0.781352459,-0.5463151
2347,11/01/2011,08/12/2010,14/12/2010,MIN,kocherlakota,-0.781352459,-0.4838131
2348,12/01/2011,08/12/2010,14/12/2010,DAL,fisher,-0.781352459,-0.57194936
2349,14/01/2011,08/12/2010,14/12/2010,BOS,rosengren,-0.781352459,-0.5036333
2350,14/01/2011,08/12/2010,14/12/2010,RIC,lacker,-0.781352459,-0.5225116
2351,17/01/2011,08/12/2010,14/12/2010,PHI,plosser,-0.781352459,-0.5311327
2352,31/01/2011,19/01/2011,26/01/2011,ATL,lockhart,-0.581352459,-0.6406088
2353,02/02/2011,19/01/2011,26/01/2011,FOMC,Duke,-0.581352459,-0.6096481
2354,03/02/2011,19/01/2011,26/01/2011,FOMC,Bernanke,-0.581352459,-0.60162497
2355,03/02/2011,19/01/2011,26/01/2011,MIN,kocherlakota,-0.581352459,-0.5729421
2356,08/02/2011,19/01/2011,26/01/2011,DAL,fisher,-0.581352459,-0.69203925
2357,08/02/2011,19/01/2011,26/01/2011,ATL,lockhart,-0.581352459,-0.61647636
2358,08/02/2011,19/01/2011,26/01/2011,RIC,lacker,-0.581352459,-0.6216675
2359,11/02/2011,19/01/2011,26/01/2011,FOMC,Raskin,-0.581352459,-0.630263
2360,14/02/2011,19/01/2011,26/01/2011,NY,dud,-0.581352459,-0.625076
2361,15/02/2011,19/01/2011,26/01/2011,CLE,Pianalto,-0.581352459,-0.6321417
2362,17/02/2011,19/01/2011,26/01/2011,CHI,pdf,-0.581352459,-0.58256423
2363,17/02/2011,19/01/2011,26/01/2011,KC,hoenig,-0.581352459,-0.5604918
2364,18/02/2011,19/01/2011,26/01/2011,FOMC,Bernanke,-0.581352459,-0.5848224
2365,23/02/2011,19/01/2011,26/01/2011,KC,hoenig,-0.581352459,-0.61765873
2366,23/02/2011,19/01/2011,26/01/2011,PHI,plosser,-0.581352459,-0.61147356
2367,25/02/2011,19/01/2011,26/01/2011,FOMC,Yellen,-0.581352459,-0.6787429
2368,25/02/2011,19/01/2011,26/01/2011,RIC,lacker,-0.581352459,-0.6685628
2369,28/02/2011,19/01/2011,26/01/2011,BOS,rosengren,-0.581352459,-0.57937026
2370,28/02/2011,19/01/2011,26/01/2011,NY,dud,-0.581352459,-0.48463982
2371,02/03/2011,19/01/2011,26/01/2011,FOMC,Bernanke,-0.581352459,-0.61904395
2372,03/03/2011,19/01/2011,26/01/2011,ATL,lockhart,-0.581352459,-0.6475843
2373,03/03/2011,19/01/2011,26/01/2011,MIN,kocherlakota,-0.581352459,-0.6321629
2374,04/03/2011,19/01/2011,26/01/2011,FOMC,Yellen,-0.581352459,-0.61226845
2375,07/03/2011,19/01/2011,26/01/2011,ATL,lockhart,-0.581352459,-0.6025454
2376,07/03/2011,19/01/2011,26/01/2011,DAL,fisher,-0.581352459,-0.6362165
2377,11/03/2011,09/03/2011,15/03/2011,NY,dud,-0.681352459,-0.29055768
2378,22/03/2011,09/03/2011,15/03/2011,CLE,Pianalto,-0.681352459,-0.2729715
2379,23/03/2011,09/03/2011,15/03/2011,FOMC,Bernanke,-0.681352459,-0.29808396
2380,24/03/2011,09/03/2011,15/03/2011,FOMC,Duke,-0.681352459,-0.1568297
2381,25/03/2011,09/03/2011,15/03/2011,ATL,lockhart,-0.681352459,-0.27410412
2382,25/03/2011,09/03/2011,15/03/2011,PHI,plosser,-0.681352459,-0.27769706
2383,28/03/2011,09/03/2011,15/03/2011,CHI,pdf,-0.681352459,-0.26331267
2384,28/03/2011,09/03/2011,15/03/2011,ATL,lockhart,-0.681352459,-0.27486122
2385,30/03/2011,09/03/2011,15/03/2011,RIC,lacker,-0.681352459,-0.2942773
2386,30/03/2011,09/03/2011,15/03/2011,KC,hoenig,-0.681352459,-0.3041767
2387,31/03/2011,09/03/2011,15/03/2011,FOMC,Tarullo,-0.681352459,-0.28764236
2388,31/03/2011,09/03/2011,15/03/2011,CLE,Pianalto,-0.681352459,-0.23607843
2389,01/04/2011,09/03/2011,15/03/2011,PHI,plosser,-0.681352459,-0.27760708
2390,01/04/2011,09/03/2011,15/03/2011,MIN,kocherlakota,-0.681352459,-0.2976875
2391,01/04/2011,09/03/2011,15/03/2011,NY,dud,-0.681352459,-0.30508482
2392,04/04/2011,09/03/2011,15/03/2011,FOMC,Bernanke,-0.681352459,-0.28538907
2393,04/04/2011,09/03/2011,15/03/2011,ATL,lockhart,-0.681352459,-0.28601348
2394,05/04/2011,09/03/2011,15/03/2011,MIN,kocherlakota,-0.681352459,-0.3050846
2395,07/04/2011,09/03/2011,15/03/2011,CLE,Pianalto,-0.681352459,-0.2655987
2396,07/04/2011,09/03/2011,15/03/2011,FOMC,Raskin,-0.681352459,-0.30585343
2397,07/04/2011,09/03/2011,15/03/2011,RIC,lacker,-0.681352459,-0.24485402
2398,08/04/2011,09/03/2011,15/03/2011,DAL,fisher,-0.681352459,-0.25196764
2399,08/04/2011,09/03/2011,15/03/2011,ATL,lockhart,-0.681352459,-0.22346519
2400,11/04/2011,09/03/2011,15/03/2011,NY,dud,-0.681352459,-0.31407237
2401,11/04/2011,09/03/2011,15/03/2011,FOMC,Yellen,-0.681352459,-0.17995195
2402,12/04/2011,09/03/2011,15/03/2011,NY,dud,-0.681352459,-0.31301382
2403,14/04/2011,09/03/2011,15/03/2011,RIC,lacker,-0.681352459,-0.27051908
2404,14/04/2011,09/03/2011,15/03/2011,MIN,kocherlakota,-0.681352459,-0.34175527
2405,14/04/2011,09/03/2011,15/03/2011,PHI,plosser,-0.681352459,-0.2853288
2406,14/04/2011,09/03/2011,15/03/2011,FOMC,Duke,-0.681352459,-0.2558265
2407,15/04/2011,09/03/2011,15/03/2011,CHI,pdf,-0.681352459,-0.2968653
2408,28/04/2011,20/04/2011,27/04/2011,FOMC,Duke,-0.381352459,-0.3979919
2409,29/04/2011,20/04/2011,27/04/2011,FOMC,Bernanke,-0.381352459,-0.33885008
2410,04/05/2011,20/04/2011,27/04/2011,ATL,lockhart,-0.381352459,-0.37759072
2411,04/05/2011,20/04/2011,27/04/2011,SF,williams,-0.381352459,-0.3572414
2412,04/05/2011,20/04/2011,27/04/2011,DAL,fisher,-0.381352459,-0.38856196
2413,04/05/2011,20/04/2011,27/04/2011,BOS,rosengren,-0.381352459,-0.33740053
2414,05/05/2011,20/04/2011,27/04/2011,MIN,kocherlakota,-0.381352459,-0.3844058
2415,05/05/2011,20/04/2011,27/04/2011,FOMC,Bernanke,-0.381352459,-0.32019195
2416,06/05/2011,20/04/2011,27/04/2011,NY,dud,-0.381352459,-0.38967448
2417,06/05/2011,20/04/2011,27/04/2011,FOMC,Yellen,-0.381352459,-0.36546367
2418,10/05/2011,20/04/2011,27/04/2011,FOMC,Duke,-0.381352459,-0.36811122
2419,10/05/2011,20/04/2011,27/04/2011,RIC,lacker,-0.381352459,-0.36050528
2420,11/05/2011,20/04/2011,27/04/2011,CLE,Pianalto,-0.381352459,-0.35884207
2421,11/05/2011,20/04/2011,27/04/2011,ATL,lockhart,-0.381352459,-0.36069623
2422,11/05/2011,20/04/2011,27/04/2011,MIN,kocherlakota,-0.381352459,-0.38840127
2423,12/05/2011,20/04/2011,27/04/2011,FOMC,Bernanke,-0.381352459,-0.3908915
2424,12/05/2011,20/04/2011,27/04/2011,PHI,plosser,-0.381352459,-0.37130207
2425,15/05/2011,20/04/2011,27/04/2011,ATL,lockhart,-0.381352459,-0.34114003
2426,16/05/2011,20/04/2011,27/04/2011,FOMC,Bernanke,-0.381352459,-0.36115557
2427,18/05/2011,20/04/2011,27/04/2011,STL,bullard,-0.381352459,-0.37930545
2428,19/05/2011,20/04/2011,27/04/2011,CHI,pdf,-0.381352459,-0.36127755
2429,19/05/2011,20/04/2011,27/04/2011,NY,dud,-0.381352459,-0.406617
2430,20/05/2011,20/04/2011,27/04/2011,NY,dud,-0.381352459,-0.40855044
2431,24/05/2011,20/04/2011,27/04/2011,FOMC,Duke,-0.381352459,-0.25164795
2432,24/05/2011,20/04/2011,27/04/2011,BOS,rosengren,-0.381352459,-0.39217955
2433,24/05/2011,20/04/2011,27/04/2011,KC,hoenig,-0.381352459,-0.3941003
2434,25/05/2011,20/04/2011,27/04/2011,MIN,kocherlakota,-0.381352459,-0.38506398
2435,28/05/2011,20/04/2011,27/04/2011,NY,dud,-0.381352459,-0.39261276
2436,01/06/2011,20/04/2011,27/04/2011,SF,williams,-0.381352459,-0.331525
2437,01/06/2011,20/04/2011,27/04/2011,FOMC,Yellen,-0.381352459,-0.39074403
2438,01/06/2011,20/04/2011,27/04/2011,CLE,Pianalto,-0.381352459,-0.37666306
2439,03/06/2011,20/04/2011,27/04/2011,BOS,rosengren,-0.381352459,-0.35114276
2440,03/06/2011,20/04/2011,27/04/2011,FOMC,Tarullo,-0.381352459,-0.37719813
2441,06/06/2011,20/04/2011,27/04/2011,PHI,plosser,-0.381352459,-0.3713095
2442,06/06/2011,20/04/2011,27/04/2011,DAL,fisher,-0.381352459,-0.36696383
2443,07/06/2011,20/04/2011,27/04/2011,FOMC,Bernanke,-0.381352459,-0.3514281
2444,07/06/2011,20/04/2011,27/04/2011,ATL,lockhart,-0.381352459,-0.3712499
2445,07/06/2011,20/04/2011,27/04/2011,NY,dud,-0.381352459,-0.36190197
2446,09/06/2011,20/04/2011,27/04/2011,PHI,plosser,-0.381352459,-0.3822036
2447,09/06/2011,20/04/2011,27/04/2011,FOMC,Yellen,-0.381352459,-0.4053429
2448,10/06/2011,20/04/2011,27/04/2011,NY,dud,-0.381352459,-0.4289339
2449,13/06/2011,20/04/2011,27/04/2011,RIC,lacker,-0.381352459,-0.30557713
2450,14/06/2011,20/04/2011,27/04/2011,FOMC,Bernanke,-0.381352459,-0.38504708
2451,16/06/2011,15/06/2011,22/06/2011,DAL,fisher,-0.481352459,-0.2744409
2452,27/06/2011,15/06/2011,22/06/2011,MIN,kocherlakota,-0.481352459,-0.25617564
2453,27/06/2011,15/06/2011,22/06/2011,KC,hoenig,-0.481352459,-0.2416022
2454,29/06/2011,15/06/2011,22/06/2011,FOMC,Raskin,-0.481352459,-0.22703607
2455,30/06/2011,15/06/2011,22/06/2011,KC,hoenig,-0.481352459,-0.26151267
2456,13/07/2011,15/06/2011,22/06/2011,DAL,fisher,-0.481352459,-0.25407654
2457,13/07/2011,15/06/2011,22/06/2011,BOS,rosengren,-0.481352459,-0.23284383
2458,26/07/2011,15/06/2011,22/06/2011,KC,hoenig,-0.481352459,-0.25635904
2459,28/07/2011,15/06/2011,22/06/2011,SF,williams,-0.481352459,-0.26380992
2460,28/07/2011,15/06/2011,22/06/2011,RIC,lacker,-0.481352459,-0.25010046
2461,29/07/2011,15/06/2011,22/06/2011,ATL,lockhart,-0.481352459,-0.2723317
2462,06/08/2011,03/08/2011,09/08/2011,ATL,lockhart,-0.181352459,-0.53391874
2463,12/08/2011,03/08/2011,09/08/2011,NY,dud,-0.181352459,-0.55822754
2464,15/08/2011,03/08/2011,09/08/2011,ATL,lockhart,-0.181352459,-0.50463206
2465,17/08/2011,03/08/2011,09/08/2011,DAL,fisher,-0.181352459,-0.60213304
2466,18/08/2011,03/08/2011,09/08/2011,NY,dud,-0.181352459,-0.5601635
2467,19/08/2011,03/08/2011,09/08/2011,NY,dud,-0.181352459,-0.5564972
2468,19/08/2011,03/08/2011,09/08/2011,CLE,Pianalto,-0.181352459,-0.51209474
2469,26/08/2011,03/08/2011,09/08/2011,FOMC,Bernanke,-0.181352459,-0.53626716
2470,30/08/2011,03/08/2011,09/08/2011,MIN,kocherlakota,-0.181352459,-0.56448704
2471,31/08/2011,03/08/2011,09/08/2011,ATL,lockhart,-0.181352459,-0.5082137
2472,01/09/2011,03/08/2011,09/08/2011,FOMC,Duke,-0.181352459,-0.59155047
2473,06/09/2011,03/08/2011,09/08/2011,MIN,kocherlakota,-0.181352459,-0.54835767
2474,07/09/2011,03/08/2011,09/08/2011,RIC,lacker,-0.181352459,-0.49898165
2475,07/09/2011,03/08/2011,09/08/2011,SF,williams,-0.181352459,-0.551182
2476,07/09/2011,03/08/2011,09/08/2011,CHI,pdf,-0.181352459,-0.57175344
2477,08/09/2011,03/08/2011,09/08/2011,FOMC,Bernanke,-0.181352459,-0.5452056
2478,09/09/2011,03/08/2011,09/08/2011,SF,williams,-0.181352459,-0.5462564
2479,12/09/2011,03/08/2011,09/08/2011,DAL,fisher,-0.181352459,-0.56157416
2480,15/09/2011,14/09/2011,21/09/2011,FOMC,Bernanke,-0.481352459,-0.4229036
